condition,draw,doc_id,target_tokens,n_chunks,fact_id,fact_class,gold,distractor,prediction,semantic_hit,exact_hit,distractor_hit,clean_hit,answer_logprob,distractor_logprob,rank_margin,n_prompt_tokens,n_active_positions,n_generated
NOCTX,A,A-s11-d3-t8192,8192,32,A-3-proper_noun-0,proper_noun,Rowena Vantol,Ingrid Nieminen,UNKNOWN,False,False,False,False,-9.405019760131836,-8.103771209716797,-1.301248550415039,93,93,2
NOCTX,A,A-s11-d3-t8192,8192,32,A-3-composition-0,composition,Draywell,Ravensgate,BRAVO-3113 Facility,False,False,False,False,-11.840407371520996,-6.485090255737305,-5.355317115783691,102,102,10
NATIVE,A,A-s11-d4-t8192,8192,32,A-4-semantic-0,semantic,teal,olive,teal,True,True,False,True,-0.00013582053361460567,-12.250136375427246,12.250000554893631,8544,8544,3
NATIVE,A,A-s11-d4-t8192,8192,32,A-4-identifier-0,identifier,KP-7443-MB,MB-5889-RT,KP-7443-MB,True,True,False,True,-1.639126594454865e-07,-4.962318420410156,4.962318256497497,8549,8549,9
NATIVE,A,A-s11-d4-t8192,8192,32,A-4-number-0,number,"28,445","33,639","28,445",True,True,False,True,0.0,-4.416677951812744,4.416677951812744,8552,8552,7
NATIVE,A,A-s11-d4-t8192,8192,32,A-4-date-0,date,2032-12-03,2030-03-27,2032-12-03,True,True,False,True,0.0,-2.90004301071167,2.90004301071167,8550,8550,11
NATIVE,A,A-s11-d4-t8192,8192,32,A-4-hash-0,hash,82d0a7128a2f5d79,7cb843cead9cf602,82d0a7128a2f5d79,True,True,False,True,0.0,-2.2708466053009033,2.2708466053009033,8548,8548,17
NATIVE,A,A-s11-d4-t8192,8192,32,A-4-path-0,path,/opt/vestry/spool/kx51.log,/opt/vestry/spool/kx83.log,/opt/vestry/spool/kx51.log,True,True,False,True,-1.7339369833280216e-06,-2.909092664718628,2.9090909307816446,8549,8549,12
NATIVE,A,A-s11-d4-t8192,8192,32,A-4-url-0,url,https://relay.example.org/rel/3337,https://depot.example.net/rel/6882,https://relay.example.org/rel/3337,True,True,False,True,-3.4769337275974976e-07,-2.2980780601501465,2.2980777124567737,8549,8549,13
NATIVE,A,A-s11-d4-t8192,8192,32,A-4-proper_noun-0,proper_noun,Miriam Ashgrove,Ingrid Nieminen,Miriam Ashgrove,True,True,False,True,-3.3378586294929846e-07,-6.593161582946777,6.593161249160914,8550,8550,6
NATIVE,A,A-s11-d4-t8192,8192,32,A-4-composition-0,composition,Ashcombe,Fennhollow,Ashcombe,True,True,False,True,-2.5033905330928974e-06,-7.750006675720215,7.750004172329682,8558,8558,3
NOCTX,A,A-s11-d4-t8192,8192,32,A-4-semantic-0,semantic,teal,olive,Red,False,False,False,False,-9.118563652038574,-8.368657112121582,-0.7499065399169922,87,87,2
NOCTX,A,A-s11-d4-t8192,8192,32,A-4-identifier-0,identifier,KP-7443-MB,MB-5889-RT,UNKNOWN,False,False,False,False,-5.120450496673584,-5.733532905578613,0.6130824089050293,92,92,2
NOCTX,A,A-s11-d4-t8192,8192,32,A-4-number-0,number,"28,445","33,639",125000000,False,False,False,False,-2.808455228805542,-2.7523088455200195,-0.05614638328552246,95,95,10
NOCTX,A,A-s11-d4-t8192,8192,32,A-4-date-0,date,2032-12-03,2030-03-27,2023-04-15,False,False,False,False,-2.924802303314209,-2.0769810676574707,-0.8478212356567383,93,93,11
NOCTX,A,A-s11-d4-t8192,8192,32,A-4-hash-0,hash,82d0a7128a2f5d79,7cb843cead9cf602,0x3196000000000000000000000000000000000000000000,False,False,False,False,-2.6982064247131348,-4.200189113616943,1.5019826889038086,91,91,48
NOCTX,A,A-s11-d4-t8192,8192,32,A-4-path-0,path,/opt/vestry/spool/kx51.log,/opt/vestry/spool/kx83.log,/proc/1234567890/regs,False,False,False,False,-8.59718132019043,-8.811178207397461,0.21399688720703125,92,92,16
NOCTX,A,A-s11-d4-t8192,8192,32,A-4-url-0,url,https://relay.example.org/rel/3337,https://depot.example.net/rel/6882,https://mirror.example.com/Ordell-3263,False,False,False,False,-6.02899694442749,-5.090913772583008,-0.9380831718444824,92,92,14
NOCTX,A,A-s11-d4-t8192,8192,32,A-4-proper_noun-0,proper_noun,Miriam Ashgrove,Ingrid Nieminen,UNKNOWN,False,False,False,False,-7.633492946624756,-6.978080749511719,-0.6554121971130371,93,93,2
NOCTX,A,A-s11-d4-t8192,8192,32,A-4-composition-0,composition,Ashcombe,Fennhollow,UNKNOWN,False,False,False,False,-11.06946849822998,-8.323627471923828,-2.7458410263061523,101,101,2
NATIVE,A,A-s11-d5-t8192,8192,32,A-5-semantic-0,semantic,crimson,amber,crimson,True,True,False,True,-0.024539455771446228,-3.0490787029266357,3.0245392471551895,8510,8510,3
NATIVE,A,A-s11-d5-t8192,8192,32,A-5-identifier-0,identifier,QZ-5823-RT,RT-4825-XD,QZ-5823-RT,True,True,False,True,0.0,-5.6875,5.6875,8515,8515,10
NATIVE,A,A-s11-d5-t8192,8192,32,A-5-number-0,number,"32,359","29,131","32,359",True,True,False,True,0.0,-4.557156085968018,4.557156085968018,8516,8516,7
NATIVE,A,A-s11-d5-t8192,8192,32,A-5-date-0,date,2031-08-25,2030-05-18,2031-08-25,True,True,False,True,0.0,-2.675067663192749,2.675067663192749,8514,8514,11
NATIVE,A,A-s11-d5-t8192,8192,32,A-5-hash-0,hash,9121e64d7149d141,c76d31718fd49a2c,9121e64d7149d141,True,True,False,True,0.0,-2.7797436714172363,2.7797436714172363,8513,8513,17
NATIVE,A,A-s11-d5-t8192,8192,32,A-5-path-0,path,/srv/calder/spool/kx37.log,/srv/calder/spool/kx75.log,/srv/calder/spool/kx37.log,True,True,False,True,-1.9506883290887345e-06,-2.931875705718994,2.931873755030665,8514,8514,12
NATIVE,A,A-s11-d5-t8192,8192,32,A-5-url-0,url,https://relay.example.org/rel/6353,https://depot.example.net/rel/6164,https://relay.example.org/rel/6353,True,True,False,True,-2.185502268048367e-07,-2.663463592529297,2.66346337397907,8514,8514,13
NATIVE,A,A-s11-d5-t8192,8192,32,A-5-proper_noun-0,proper_noun,Tobias Nieminen,Dagny Vantol,Tobias Nieminen,True,True,False,True,-3.377574330443167e-06,-6.500057220458984,6.500053842884654,8515,8515,7
NATIVE,A,A-s11-d5-t8192,8192,32,A-5-composition-0,composition,Ashcombe,Fennhollow,Dagny Ashgrove,False,False,False,False,-0.48708075284957886,-4.80604362487793,4.318962872028351,8524,8524,7
NOCTX,A,A-s11-d5-t8192,8192,32,A-5-semantic-0,semantic,crimson,amber,UNKNOWN,False,False,False,False,-6.70011043548584,-14.087700843811035,7.387590408325195,88,88,2
NOCTX,A,A-s11-d5-t8192,8192,32,A-5-identifier-0,identifier,QZ-5823-RT,RT-4825-XD,UNKNOWN,False,False,False,False,-4.707327365875244,-4.7534894943237305,0.04616212844848633,93,93,2
NOCTX,A,A-s11-d5-t8192,8192,32,A-5-number-0,number,"32,359","29,131",123456789,False,False,False,False,-2.9037182331085205,-2.7251975536346436,-0.17852067947387695,94,94,10
NOCTX,A,A-s11-d5-t8192,8192,32,A-5-date-0,date,2031-08-25,2030-05-18,2023-04-15,False,False,False,False,-2.105757236480713,-2.1353142261505127,0.029556989669799805,92,92,11
NOCTX,A,A-s11-d5-t8192,8192,32,A-5-hash-0,hash,9121e64d7149d141,c76d31718fd49a2c,3a7d6f8e9b0c1d2e3f4a5b6c7d8e9f0a1b2c3d4e5f6a7b8c,False,False,False,False,-2.736440420150757,-3.5583789348602295,0.8219385147094727,91,91,48
NOCTX,A,A-s11-d5-t8192,8192,32,A-5-path-0,path,/srv/calder/spool/kx37.log,/srv/calder/spool/kx75.log,/proc/self/cgroup,False,False,False,False,-8.283443450927734,-8.325862884521484,0.04241943359375,92,92,6
NOCTX,A,A-s11-d5-t8192,8192,32,A-5-url-0,url,https://relay.example.org/rel/6353,https://depot.example.net/rel/6164,https://mirror.example.com/Ordell-5567,False,False,False,False,-5.49931526184082,-5.100972652435303,-0.3983426094055176,92,92,14
NOCTX,A,A-s11-d5-t8192,8192,32,A-5-proper_noun-0,proper_noun,Tobias Nieminen,Dagny Vantol,UNKNOWN,False,False,False,False,-5.719898223876953,-8.938632011413574,3.218733787536621,93,93,2
NOCTX,A,A-s11-d5-t8192,8192,32,A-5-composition-0,composition,Ashcombe,Fennhollow,BRAVO-5600 Facility,False,False,False,False,-10.580280303955078,-9.195381164550781,-1.3848991394042969,102,102,10
NATIVE,A,A-s11-d6-t8192,8192,32,A-6-semantic-0,semantic,amber,teal,amber,True,True,False,True,-0.00019095504831057042,-16.28134536743164,16.28115441238333,8509,8509,2
NATIVE,A,A-s11-d6-t8192,8192,32,A-6-identifier-0,identifier,RT-6594-XD,KP-1029-MB,RT-6594-XD,True,True,False,True,0.0,-5.675786018371582,5.675786018371582,8513,8513,9
NATIVE,A,A-s11-d6-t8192,8192,32,A-6-number-0,number,"43,076","17,064","43,076",True,True,False,True,-7.947284075271455e-08,-4.937647342681885,4.937647263209044,8516,8516,7
NATIVE,A,A-s11-d6-t8192,8192,32,A-6-date-0,date,2029-10-18,2030-03-03,2029-10-18,True,True,False,True,0.0,-2.40000581741333,2.40000581741333,8514,8514,11
NATIVE,A,A-s11-d6-t8192,8192,32,A-6-hash-0,hash,7c9d6d559b79b0de,017f201261d1b360,7c9d6d559b79b0de,True,True,False,True,0.0,-1.8906253576278687,1.8906253576278687,8512,8512,16
NATIVE,A,A-s11-d6-t8192,8192,32,A-6-path-0,path,/opt/vestry/spool/kx11.log,/opt/vestry/spool/kx74.log,/opt/vestry/spool/kx11.log,True,True,False,True,-0.0002211026003351435,-3.182039499282837,3.1818183966825018,8512,8512,12
NATIVE,A,A-s11-d6-t8192,8192,32,A-6-url-0,url,https://relay.example.org/rel/1500,https://depot.example.net/rel/2818,https://relay.example.org/rel/1500,True,True,False,True,-2.5828660454862984e-07,-2.4567930698394775,2.456792811552873,8513,8513,13
NATIVE,A,A-s11-d6-t8192,8192,32,A-6-proper_noun-0,proper_noun,Tobias Ashgrove,Tobias Okonkwo,Tobias Ashgrove,True,True,False,True,-9.536730090076162e-07,-4.258935451507568,4.258934497834559,8514,8514,7
NATIVE,A,A-s11-d6-t8192,8192,32,A-6-composition-0,composition,Ashcombe,Ravensgate,Anselm Okonkwo,False,False,False,False,-0.5684363842010498,-6.253283500671387,5.684847116470337,8523,8523,8
NOCTX,A,A-s11-d6-t8192,8192,32,A-6-semantic-0,semantic,amber,teal,Red,False,False,False,False,-13.647636413574219,-7.917582988739014,-5.730053424835205,88,88,2
NOCTX,A,A-s11-d6-t8192,8192,32,A-6-identifier-0,identifier,RT-6594-XD,KP-1029-MB,UNKNOWN,False,False,False,False,-5.871497631072998,-5.2913432121276855,-0.5801544189453125,92,92,2
NOCTX,A,A-s11-d6-t8192,8192,32,A-6-number-0,number,"43,076","17,064",1250000,False,False,False,False,-3.3494205474853516,-3.4384877681732178,0.08906722068786621,95,95,8
NOCTX,A,A-s11-d6-t8192,8192,32,A-6-date-0,date,2029-10-18,2030-03-03,"July 1, 2021",False,False,False,False,-3.9109089374542236,-2.7934176921844482,-1.1174912452697754,93,93,10
NOCTX,A,A-s11-d6-t8192,8192,32,A-6-hash-0,hash,7c9d6d559b79b0de,017f201261d1b360,0x3a7d6e8f1c2b4a5d6e7f8c9d0e1f2a3b4c5d6e7f8c9d0e,False,False,False,False,-2.816153049468994,-2.899790048599243,0.08363699913024902,91,91,48
NOCTX,A,A-s11-d6-t8192,8192,32,A-6-path-0,path,/opt/vestry/spool/kx11.log,/opt/vestry/spool/kx74.log,/Calder-6692/diagnostics,False,False,False,False,-7.757014274597168,-8.115464210510254,0.35844993591308594,91,91,11
NOCTX,A,A-s11-d6-t8192,8192,32,A-6-url-0,url,https://relay.example.org/rel/1500,https://depot.example.net/rel/2818,https://mirror.example.com/Ordell-6712,False,False,False,False,-5.4386982917785645,-4.884154796600342,-0.5545434951782227,92,92,14
NOCTX,A,A-s11-d6-t8192,8192,32,A-6-proper_noun-0,proper_noun,Tobias Ashgrove,Tobias Okonkwo,UNKNOWN,False,False,False,False,-6.091736316680908,-4.111809253692627,-1.9799270629882812,93,93,2
NOCTX,A,A-s11-d6-t8192,8192,32,A-6-composition-0,composition,Ashcombe,Ravensgate,UNKNOWN,False,False,False,False,-10.512161254882812,-5.6765899658203125,-4.8355712890625,102,102,2
NATIVE,A,A-s11-d7-t8192,8192,32,A-7-semantic-0,semantic,crimson,teal,crimson,True,True,False,True,-0.00014082597044762224,-13.281391143798828,13.28125031782838,8550,8550,3
NATIVE,A,A-s11-d7-t8192,8192,32,A-7-identifier-0,identifier,XD-5149-KP,XD-4715-QZ,XD-5149-KP,True,True,False,True,-5.066384574092808e-07,-3.632908344268799,3.6329078376303414,8554,8554,9
NATIVE,A,A-s11-d7-t8192,8192,32,A-7-number-0,number,"26,531","18,904","26,531",True,True,False,True,0.0,-4.625239849090576,4.625239849090576,8557,8557,7
NATIVE,A,A-s11-d7-t8192,8192,32,A-7-date-0,date,2029-12-26,2030-01-25,2029-12-26,True,True,False,True,0.0,-2.425153970718384,2.425153970718384,8555,8555,11
NATIVE,A,A-s11-d7-t8192,8192,32,A-7-hash-0,hash,7e3ad1163b56e8be,fb417626a9660458,7e3ad1163b56e8be,True,True,False,True,0.0,-3.2341248989105225,3.2341248989105225,8553,8553,15
NATIVE,A,A-s11-d7-t8192,8192,32,A-7-path-0,path,/opt/vestry/spool/kx12.log,/var/opt/mirren/spool/kx51.log,diagnostics for Vestry-7104 are written to /opt/vestry/spool/kx12.log.,True,True,False,True,-0.1021532267332077,-0.41699329018592834,0.31484006345272064,8554,8554,26
NATIVE,A,A-s11-d7-t8192,8192,32,A-7-url-0,url,https://depot.example.net/rel/3047,https://depot.example.net/rel/1018,https://depot.example.net/rel/3047,True,True,False,True,-1.283791846162785e-07,-2.2019474506378174,2.2019473222586328,8554,8554,14
NATIVE,A,A-s11-d7-t8192,8192,32,A-7-proper_noun-0,proper_noun,Anselm Brannigan,Dagny Delacroix,Anselm Brannigan,True,True,False,True,-1.9868213740892315e-08,-6.428778171539307,6.428778151671093,8555,8555,7
NATIVE,A,A-s11-d7-t8192,8192,32,A-7-composition-0,composition,Ravensgate,Longmere,Anselm Delacroix operates out of the Ravensgate facility.,True,True,False,True,-0.8830194473266602,-8.077644348144531,7.194624900817871,8563,8563,15
NOCTX,A,A-s11-d7-t8192,8192,32,A-7-semantic-0,semantic,crimson,teal,UNKNOWN,False,False,False,False,-6.591928482055664,-8.560681343078613,1.9687528610229492,88,88,2
NOCTX,A,A-s11-d7-t8192,8192,32,A-7-identifier-0,identifier,XD-5149-KP,XD-4715-QZ,CALDER-7003-01A,False,False,False,False,-6.330484390258789,-7.188209533691406,0.8577251434326172,92,92,12
NOCTX,A,A-s11-d7-t8192,8192,32,A-7-number-0,number,"26,531","18,904",1250000,False,False,False,False,-2.886157989501953,-2.858283042907715,-0.02787494659423828,95,95,8
NOCTX,A,A-s11-d7-t8192,8192,32,A-7-date-0,date,2029-12-26,2030-01-25,2021-03-31,False,False,False,False,-3.7632288932800293,-1.9925220012664795,-1.7707068920135498,93,93,11
NOCTX,A,A-s11-d7-t8192,8192,32,A-7-hash-0,hash,7e3ad1163b56e8be,fb417626a9660458,733152555555555555555555555555555555555555555555,False,False,False,False,-3.4880731105804443,-3.334963083267212,-0.15311002731323242,91,91,48
NOCTX,A,A-s11-d7-t8192,8192,32,A-7-path-0,path,/opt/vestry/spool/kx12.log,/var/opt/mirren/spool/kx51.log,/usb/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1,False,False,False,False,-5.016973972320557,-7.044554233551025,2.0275802612304688,92,92,48
NOCTX,A,A-s11-d7-t8192,8192,32,A-7-url-0,url,https://depot.example.net/rel/3047,https://depot.example.net/rel/1018,http://mirror.its.dal.ca/mirrors/centos/7.12.1809/uros/uros-7125/,False,False,False,False,-5.158859729766846,-5.257199764251709,0.09834003448486328,92,92,35
NOCTX,A,A-s11-d7-t8192,8192,32,A-7-proper_noun-0,proper_noun,Anselm Brannigan,Dagny Delacroix,UNKNOWN,False,False,False,False,-5.570159912109375,-5.903623580932617,0.3334636688232422,93,93,2
NOCTX,A,A-s11-d7-t8192,8192,32,A-7-composition-0,composition,Ravensgate,Longmere,UNKNOWN,False,False,False,False,-5.541405200958252,-12.43923282623291,6.897827625274658,101,101,2
NATIVE,A,A-s11-d0-t16384,16384,64,A-0-semantic-0,semantic,amber,olive,amber,True,True,False,True,-2.1219027985353023e-05,-6.625011444091797,6.6249902250638115,16979,16979,2
NATIVE,A,A-s11-d0-t16384,16384,64,A-0-identifier-0,identifier,MB-2316-MB,XD-5017-MB,MB-2316-MB,True,True,False,True,-1.6391169310736586e-06,-8.876955032348633,8.876953393231702,16985,16985,9
NATIVE,A,A-s11-d0-t16384,16384,64,A-0-number-0,number,"43,863","32,399","43,863",True,True,False,True,-5.960463411724959e-08,-4.298140048980713,4.298139989376079,16987,16987,7
NATIVE,A,A-s11-d0-t16384,16384,64,A-0-date-0,date,2030-07-15,2029-12-02,2030-07-15,True,True,False,True,0.0,-3.200540542602539,3.200540542602539,16985,16985,11
NATIVE,A,A-s11-d0-t16384,16384,64,A-0-hash-0,hash,a91c9b7de0a35cb0,5494e4aa6a082e07,a91c9b7de0a35cb0,True,True,False,True,0.0,-2.31666898727417,2.31666898727417,16983,16983,15
NATIVE,A,A-s11-d0-t16384,16384,64,A-0-path-0,path,/srv/calder/spool/kx18.log,/srv/calder/spool/kx45.log,/srv/calder/spool/kx18.log,True,True,False,True,-7.748426469333936e-06,-3.216529607772827,3.216521859346358,16984,16984,12
NATIVE,A,A-s11-d0-t16384,16384,64,A-0-url-0,url,https://relay.example.org/rel/4340,https://relay.example.org/rel/6638,https://relay.example.org/rel/4340,True,True,False,True,-1.5000385928942706e-06,-3.279622793197632,3.279621293159039,16984,16984,13
NATIVE,A,A-s11-d0-t16384,16384,64,A-0-proper_noun-0,proper_noun,Tobias Sorley,Ingrid Nieminen,Tobias Sorley,True,True,False,True,-5.006785386285628e-07,-8.701887130737305,8.701886630058766,16985,16985,6
NATIVE,A,A-s11-d0-t16384,16384,64,A-0-composition-0,composition,Draywell,Longmere,Draywell,True,True,False,True,-1.970868652279023e-05,-7.187529563903809,7.187509855217286,16994,16994,4
NOCTX,A,A-s11-d0-t16384,16384,64,A-0-semantic-0,semantic,amber,olive,Red,False,False,False,False,-14.78604793548584,-8.080577850341797,-6.705470085144043,87,87,2
NOCTX,A,A-s11-d0-t16384,16384,64,A-0-identifier-0,identifier,MB-2316-MB,XD-5017-MB,UNKNOWN,False,False,False,False,-5.7103681564331055,-6.954381465911865,1.2440133094787598,93,93,2
NOCTX,A,A-s11-d0-t16384,16384,64,A-0-number-0,number,"43,863","32,399",1250000,False,False,False,False,-2.7115190029144287,-2.7708699703216553,0.05935096740722656,95,95,8
NOCTX,A,A-s11-d0-t16384,16384,64,A-0-date-0,date,2030-07-15,2029-12-02,"July 1, 2021",False,False,False,False,-2.1688010692596436,-4.448880672454834,2.2800796031951904,93,93,10
NOCTX,A,A-s11-d0-t16384,16384,64,A-0-hash-0,hash,a91c9b7de0a35cb0,5494e4aa6a082e07,75555555555555555555555555555555,False,False,False,False,-3.392190933227539,-3.0322225093841553,-0.3599684238433838,91,91,33
NOCTX,A,A-s11-d0-t16384,16384,64,A-0-path-0,path,/srv/calder/spool/kx18.log,/srv/calder/spool/kx45.log,/proc/vestry-2438/diagnostics,False,False,False,False,-8.249982833862305,-8.30025577545166,0.05027294158935547,92,92,13
NOCTX,A,A-s11-d0-t16384,16384,64,A-0-url-0,url,https://relay.example.org/rel/4340,https://relay.example.org/rel/6638,http://mirror.example.com/Mirren-2453,False,False,False,False,-5.367923736572266,-5.2560858726501465,-0.11183786392211914,92,92,14
NOCTX,A,A-s11-d0-t16384,16384,64,A-0-proper_noun-0,proper_noun,Tobias Sorley,Ingrid Nieminen,UNKNOWN,False,False,False,False,-7.462808132171631,-7.059561729431152,-0.4032464027404785,93,93,2
NOCTX,A,A-s11-d0-t16384,16384,64,A-0-composition-0,composition,Draywell,Longmere,BRAVO-2517 Maintenance Facility,False,False,False,False,-11.854634284973145,-12.384488105773926,0.5298538208007812,102,102,11
NATIVE,A,A-s11-d1-t16384,16384,64,A-1-semantic-0,semantic,crimson,olive,crimson,True,True,False,True,-0.0009825109736993909,-11.313484191894531,11.312501680920832,16980,16980,3
NATIVE,A,A-s11-d1-t16384,16384,64,A-1-identifier-0,identifier,QZ-3292-RT,KP-6730-XD,QZ-3292-RT,True,True,False,True,0.0,-4.84375,4.84375,16986,16986,10
NATIVE,A,A-s11-d1-t16384,16384,64,A-1-number-0,number,"48,363","20,018","48,363",True,True,False,True,0.0,-4.604170322418213,4.604170322418213,16989,16989,7
NATIVE,A,A-s11-d1-t16384,16384,64,A-1-date-0,date,2032-02-03,2031-06-22,2032-02-03,True,True,False,True,0.0,-2.4749999046325684,2.4749999046325684,16987,16987,11
NATIVE,A,A-s11-d1-t16384,16384,64,A-1-hash-0,hash,c67be39455983273,a0996bca13739d95,c67be39455983273,True,True,False,True,0.0,-3.0250000953674316,3.0250000953674316,16985,16985,16
NATIVE,A,A-s11-d1-t16384,16384,64,A-1-path-0,path,/srv/calder/spool/kx13.log,/srv/calder/spool/kx12.log,/srv/calder/spool/kx13.log,True,True,False,True,-2.1457542516145622e-06,-2.659092903137207,2.6590907573829554,16986,16986,12
NATIVE,A,A-s11-d1-t16384,16384,64,A-1-url-0,url,https://depot.example.net/rel/8572,https://depot.example.net/rel/4890,https://depot.example.net/rel/8572,True,True,False,True,-8.894807024262263e-07,-1.6730778217315674,1.673076932250865,16986,16986,14
NATIVE,A,A-s11-d1-t16384,16384,64,A-1-proper_noun-0,proper_noun,Dagny Brannigan,Halvard Ashgrove,Dagny Brannigan,True,True,False,True,-3.1789116405889217e-07,-11.345044136047363,11.3450438181562,16986,16986,7
NATIVE,A,A-s11-d1-t16384,16384,64,A-1-composition-0,composition,Draywell,Fennhollow,Miriam Vantol,False,False,False,False,-9.145838737487793,-7.031256675720215,-2.114582061767578,16995,16995,6
NOCTX,A,A-s11-d1-t16384,16384,64,A-1-semantic-0,semantic,crimson,olive,Red,False,False,False,False,-6.707993984222412,-8.551810264587402,1.8438162803649902,86,86,2
NOCTX,A,A-s11-d1-t16384,16384,64,A-1-identifier-0,identifier,QZ-3292-RT,KP-6730-XD,CALDER-6806-001,False,False,False,False,-4.920319080352783,-5.646280288696289,0.7259612083435059,92,92,12
NOCTX,A,A-s11-d1-t16384,16384,64,A-1-number-0,number,"48,363","20,018",1250000,False,False,False,False,-3.0036895275115967,-3.3011763095855713,0.2974867820739746,95,95,8
NOCTX,A,A-s11-d1-t16384,16384,64,A-1-date-0,date,2032-02-03,2031-06-22,"July 1, 2021",False,False,False,False,-2.8060226440429688,-2.7225089073181152,-0.08351373672485352,93,93,10
NOCTX,A,A-s11-d1-t16384,16384,64,A-1-hash-0,hash,c67be39455983273,a0996bca13739d95,0x3a7d6f8e5c4b9a2f1e0d7c6b5a493827160f9e8d7c6b5a,False,False,False,False,-3.3084449768066406,-3.135246992111206,-0.17319798469543457,91,91,48
NOCTX,A,A-s11-d1-t16384,16384,64,A-1-path-0,path,/srv/calder/spool/kx13.log,/srv/calder/spool/kx12.log,/proc/mirren-6896/diagnostics,False,False,False,False,-7.908127307891846,-7.878387451171875,-0.029739856719970703,92,92,13
NOCTX,A,A-s11-d1-t16384,16384,64,A-1-url-0,url,https://depot.example.net/rel/8572,https://depot.example.net/rel/4890,https://mirror.example.com/harlow-6925,False,False,False,False,-4.148500442504883,-4.273998737335205,0.12549829483032227,92,92,14
NOCTX,A,A-s11-d1-t16384,16384,64,A-1-proper_noun-0,proper_noun,Dagny Brannigan,Halvard Ashgrove,UNKNOWN,False,False,False,False,-6.33759069442749,-9.922380447387695,3.584789752960205,92,92,2
NOCTX,A,A-s11-d1-t16384,16384,64,A-1-composition-0,composition,Draywell,Fennhollow,UNKNOWN,False,False,False,False,-12.678084373474121,-8.589449882507324,-4.088634490966797,101,101,2
NATIVE,A,A-s11-d2-t16384,16384,64,A-2-semantic-0,semantic,olive,crimson,olive,True,True,False,True,-0.00019355848780833185,-11.09394359588623,11.093750037398422,16956,16956,3
NATIVE,A,A-s11-d2-t16384,16384,64,A-2-identifier-0,identifier,QZ-5460-QZ,KP-1188-RT,QZ-5460-QZ,True,True,False,True,0.0,-8.4453125,8.4453125,16962,16962,10
NATIVE,A,A-s11-d2-t16384,16384,64,A-2-number-0,number,"30,114","33,902","30,114",True,True,False,True,-7.947284075271455e-08,-5.5,5.499999920527159,16964,16964,7
NATIVE,A,A-s11-d2-t16384,16384,64,A-2-date-0,date,2032-02-05,2030-10-17,2032-02-05,True,True,False,True,0.0,-3.400033473968506,3.400033473968506,16962,16962,11
NATIVE,A,A-s11-d2-t16384,16384,64,A-2-hash-0,hash,0ef60c6cdec25cb8,06021148a5fcf403,0ef60c6cdec25cb8,True,True,False,True,-4.967038762515585e-07,-2.575000047683716,2.5749995509798396,16960,16960,13
NATIVE,A,A-s11-d2-t16384,16384,64,A-2-path-0,path,/var/opt/mirren/spool/kx27.log,/var/opt/mirren/spool/kx87.log,/var/opt/mirren/spool/kx27.log,True,True,False,True,-2.1683366867364384e-05,-2.7291882038116455,2.729166520444778,16961,16961,13
NATIVE,A,A-s11-d2-t16384,16384,64,A-2-url-0,url,https://depot.example.net/rel/4138,https://relay.example.org/rel/2403,https://depot.example.net/rel/4138,True,True,False,True,-4.860058879785356e-07,-4.34171199798584,4.341711511979952,16961,16961,14
NATIVE,A,A-s11-d2-t16384,16384,64,A-2-proper_noun-0,proper_noun,Ingrid Vantol,Miriam Okonkwo,Ingrid Vantol,True,True,False,True,-2.384185648907078e-08,-9.854401588439941,9.854401564598085,16961,16961,6
NATIVE,A,A-s11-d2-t16384,16384,64,A-2-composition-0,composition,Ashcombe,Fennhollow,Ashcombe,True,True,False,True,-0.0018149447860196233,-3.813408613204956,3.8115936684189364,16972,16972,3
NOCTX,A,A-s11-d2-t16384,16384,64,A-2-semantic-0,semantic,olive,crimson,UNKNOWN,False,False,False,False,-8.699877738952637,-6.793582439422607,-1.9062952995300293,87,87,2
NOCTX,A,A-s11-d2-t16384,16384,64,A-2-identifier-0,identifier,QZ-5460-QZ,KP-1188-RT,UNKNOWN,False,False,False,False,-6.487698554992676,-5.485879898071289,-1.0018186569213867,93,93,2
NOCTX,A,A-s11-d2-t16384,16384,64,A-2-number-0,number,"30,114","33,902",1250000,False,False,False,False,-3.4385242462158203,-3.2368810176849365,-0.2016432285308838,95,95,8
NOCTX,A,A-s11-d2-t16384,16384,64,A-2-date-0,date,2032-02-05,2030-10-17,"July 1, 2021",False,False,False,False,-3.004335641860962,-3.3879828453063965,0.38364720344543457,93,93,10
NOCTX,A,A-s11-d2-t16384,16384,64,A-2-hash-0,hash,0ef60c6cdec25cb8,06021148a5fcf403,3a7d6f8e9c0b1a2d3e4f5a6b7c8d9e0f1a2b3c4d5e6f7890,False,False,False,False,-4.693400859832764,-3.3514792919158936,-1.3419215679168701,91,91,48
NOCTX,A,A-s11-d2-t16384,16384,64,A-2-path-0,path,/var/opt/mirren/spool/kx27.log,/var/opt/mirren/spool/kx87.log,/scratch/harlow-5964/diagnostics,False,False,False,False,-7.663934230804443,-7.862180233001709,0.19824600219726562,92,92,13
NOCTX,A,A-s11-d2-t16384,16384,64,A-2-url-0,url,https://depot.example.net/rel/4138,https://relay.example.org/rel/2403,https://mirror.example.com/harlow-5972,False,False,False,False,-4.0468854904174805,-4.701069355010986,0.6541838645935059,92,92,14
