condition,ratio,strategy,position_mode,doc_id,target_tokens,fact_class,gold,prediction,clean_hit,semantic_hit,exact_hit,distractor_hit,rank_margin,answer_logprob,n_active_positions,n_doc_tokens
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,hash,6d6f05e42e59ccb9,6d6f05e42e59ccb9,True,True,True,False,9.776468276977539,0.0,2207,4232
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,path,/var/opt/mirren/spool/kx73.log,Diagnostics for Calder-4074 are written to /var/opt/mirren/spool/kx52.log.,False,False,False,True,-2.4169352054595947,-2.8159570693969727,2207,4232
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,url,https://depot.example.net/rel/4062,https://depot.example.net/rel/4062,True,True,True,False,6.628267645835976,-1.1920919007479824e-07,2208,4232
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,proper_noun,Tobias Vantol,Halvard Nieminen,False,False,False,True,-7.756350541116262,-7.756351470947266,2209,4232
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,composition,Longmere,Ravensgate,False,False,False,True,-17.718567646239535,-17.71875,2218,4232
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,semantic,crimson,None,False,False,False,False,-1.9554023742675781,-12.357351303100586,1156,4232
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,identifier,MB-3138-XD,None,False,False,False,False,-0.24223041534423828,-6.2253098487854,1160,4232
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,number,"11,583",0,False,False,False,False,-0.1853189468383789,-4.77355432510376,1162,4232
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,date,2031-04-12,No exact date is provided in the document for the electrical audit for Ordell-4034.,False,False,False,False,0.14579534530639648,-2.798482894897461,1160,4232
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,hash,6d6f05e42e59ccb9,Answer: Not applicable.,False,False,False,False,2.881169319152832,-4.516476154327393,1158,4232
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,path,/var/opt/mirren/spool/kx73.log,None,False,False,False,False,0.33346986770629883,-6.369567394256592,1158,4232
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,url,https://depot.example.net/rel/4062,None.,False,False,False,False,1.1051020622253418,-5.440536975860596,1159,4232
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,proper_noun,Tobias Vantol,Answer: Casimir Vantol,False,False,False,False,7.749289155006409,-1.7244294881820679,1160,4232
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,composition,Longmere,Ravensgate,False,False,False,True,-16.12483706389321,-16.125,1169,4232
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,semantic,crimson,None,False,False,False,False,2.361800193786621,-13.674323081970215,625,4232
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,identifier,MB-3138-XD,None,False,False,False,False,-0.31026744842529297,-6.2595109939575195,629,4232
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,number,"11,583",0,False,False,False,False,0.1503748893737793,-4.499584674835205,631,4232
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,date,2031-04-12,None,False,False,False,False,0.19690585136413574,-2.7845234870910645,629,4232
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,hash,6d6f05e42e59ccb9,Answer: Not applicable.,False,False,False,False,2.83438777923584,-4.4587626457214355,627,4232
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,path,/var/opt/mirren/spool/kx73.log,Answer: /calder/4073/diagnostics,False,False,False,False,0.38536548614501953,-6.424992084503174,627,4232
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,url,https://depot.example.net/rel/4062,None.,False,False,False,False,1.1909480094909668,-5.456809997558594,628,4232
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,proper_noun,Tobias Vantol,None.,False,False,False,False,7.951243877410889,-1.6446776390075684,629,4232
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,composition,Longmere,None,False,False,False,False,-3.0420382022857666,-5.085088729858398,638,4232
BUDGET,16.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,semantic,crimson,None,False,False,False,False,5.639009475708008,-12.951520919799805,361,4232
BUDGET,16.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,identifier,MB-3138-XD,None,False,False,False,False,-0.2184886932373047,-6.558104991912842,365,4232
BUDGET,16.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,number,"11,583",0,False,False,False,False,-0.034595489501953125,-5.404061794281006,367,4232
BUDGET,16.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,date,2031-04-12,The document does not mention the date when the electrical audit for Ordell-4034 closed.,False,False,False,False,0.2085583209991455,-2.967402696609497,365,4232
BUDGET,16.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,hash,6d6f05e42e59ccb9,Answer: Not applicable.,False,False,False,False,2.8074698448181152,-4.536946773529053,363,4232
BUDGET,16.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,path,/var/opt/mirren/spool/kx73.log,Answer: /data/calder-4073/diagnostics,False,False,False,False,0.3401799201965332,-6.250314235687256,363,4232
BUDGET,16.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,url,https://depot.example.net/rel/4062,None,False,False,False,False,1.0782318115234375,-5.772655010223389,364,4232
BUDGET,16.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,proper_noun,Tobias Vantol,None.,False,False,False,False,-2.4952807426452637,-10.332490921020508,365,4232
BUDGET,16.0,raw_uniform_chunks,native,A-s11-d0-t4096,4096,composition,Longmere,None,False,False,False,False,-3.8665037155151367,-5.85827112197876,374,4232
SHUFFLE_TEXT,1.0,raw_shuffled,native,A-s11-d0-t4096,4096,semantic,crimson,crimson,True,True,True,False,22.75009358800162,-9.333216439699754e-05,4325,4232
SHUFFLE_TEXT,1.0,raw_shuffled,native,A-s11-d0-t4096,4096,identifier,MB-3138-XD,MB-3138-XD,True,True,True,False,3.7812499552965235,-4.470347647611561e-08,4329,4232
SHUFFLE_TEXT,1.0,raw_shuffled,native,A-s11-d0-t4096,4096,number,"11,583","11,583",True,True,True,False,5.270833492279053,0.0,4331,4232
SHUFFLE_TEXT,1.0,raw_shuffled,native,A-s11-d0-t4096,4096,date,2031-04-12,2031-04-12,True,True,True,False,2.6511871814727783,0.0,4329,4232
SHUFFLE_TEXT,1.0,raw_shuffled,native,A-s11-d0-t4096,4096,hash,6d6f05e42e59ccb9,6d6f05e42e59ccb9,True,True,True,False,4.956250190734863,0.0,4327,4232
SHUFFLE_TEXT,1.0,raw_shuffled,native,A-s11-d0-t4096,4096,path,/var/opt/mirren/spool/kx73.log,/var/opt/mirren/spool/kx73.log,True,True,True,False,2.7291666965656987,-4.1026896724360995e-06,4327,4232
SHUFFLE_TEXT,1.0,raw_shuffled,native,A-s11-d0-t4096,4096,url,https://depot.example.net/rel/4062,https://depot.example.net/rel/4062,True,True,True,False,3.214907728708866,-1.5588891244533443e-07,4328,4232
SHUFFLE_TEXT,1.0,raw_shuffled,native,A-s11-d0-t4096,4096,proper_noun,Tobias Vantol,Tobias Vantol,True,True,True,False,7.479193071524335,-1.3907747131725046e-07,4329,4232
SHUFFLE_TEXT,1.0,raw_shuffled,native,A-s11-d0-t4096,4096,composition,Longmere,Ravensgate,False,False,False,True,-16.437437988577585,-16.4375,4338,4232
NATIVE_CACHED,1.0,none,original,A-s11-d1-t4096,4096,semantic,olive,olive,True,True,True,False,11.906250319443643,-0.0033823633566498756,4279,4227
NATIVE_CACHED,1.0,none,original,A-s11-d1-t4096,4096,identifier,QZ-1902-KP,QZ-1902-KP,True,True,True,False,3.53125,0.0,4279,4227
NATIVE_CACHED,1.0,none,original,A-s11-d1-t4096,4096,number,"49,297","49,297",True,True,True,False,6.004965305328369,0.0,4279,4227
NATIVE_CACHED,1.0,none,original,A-s11-d1-t4096,4096,date,2029-04-26,2029-04-26,True,True,True,False,2.4000163078308105,0.0,4279,4227
NATIVE_CACHED,1.0,none,original,A-s11-d1-t4096,4096,hash,068b48d601cdaf2a,068b48d601cdaf2a,True,True,True,False,2.6916849613189697,0.0,4279,4227
NATIVE_CACHED,1.0,none,original,A-s11-d1-t4096,4096,path,/srv/calder/spool/kx44.log,/srv/calder/spool/kx44.log,True,True,True,False,2.8863638422816393,-1.8098027112500858e-06,4279,4227
NATIVE_CACHED,1.0,none,original,A-s11-d1-t4096,4096,url,https://depot.example.net/rel/7096,https://depot.example.net/rel/7096,True,True,True,False,2.5887029354392013,-2.2007837685578124e-07,4279,4227
NATIVE_CACHED,1.0,none,original,A-s11-d1-t4096,4096,proper_noun,Rowena Delacroix,Rowena Delacroix,True,True,True,False,16.34374618533866,-3.81466134058428e-06,4279,4227
NATIVE_CACHED,1.0,none,original,A-s11-d1-t4096,4096,composition,Ashcombe,Anselm Brannigan,False,False,False,False,5.520827293395996,-5.125018119812012,4279,4227
RANDOM,1.0,random_kv,original,A-s11-d1-t4096,4096,semantic,olive,None,False,False,False,False,0.8354401588439941,-7.221982479095459,4279,4227
RANDOM,1.0,random_kv,original,A-s11-d1-t4096,4096,identifier,QZ-1902-KP,Mirren-7453,False,False,False,False,1.0962820053100586,-5.537254810333252,4279,4227
RANDOM,1.0,random_kv,original,A-s11-d1-t4096,4096,number,"49,297",0,False,False,False,False,0.5587456226348877,-3.486201524734497,4279,4227
RANDOM,1.0,random_kv,original,A-s11-d1-t4096,4096,date,2029-04-26,"The document does not mention a specific date related to an ""electrical audit for Ordell-7490."" Therefore, the answer is not present in the provided text.",False,False,False,False,0.34433555603027344,-2.6166746616363525,4279,4227
RANDOM,1.0,random_kv,original,A-s11-d1-t4096,4096,hash,068b48d601cdaf2a,"The document does not provide a manifest digest for ""Mirren-759."" The answer cannot be determined from the given text.",False,False,False,False,-0.9716413021087646,-4.763277530670166,4279,4227
RANDOM,1.0,random_kv,original,A-s11-d1-t4096,4096,path,/srv/calder/spool/kx44.log,"</think>
</think>",False,False,False,False,0.03878211975097656,-7.4204864501953125,4279,4227
RANDOM,1.0,random_kv,original,A-s11-d1-t4096,4096,url,https://depot.example.net/rel/7096,</think>,False,False,False,False,0.667813777923584,-6.0357513427734375,4279,4227
RANDOM,1.0,random_kv,original,A-s11-d1-t4096,4096,proper_noun,Rowena Delacroix,"The answer is: The document does not provide information about someone signing off on the ""Calder-7575 handover."" However, if the question is referring to a specific person mentioned in the document, the answer is: """,False,False,False,False,4.062339782714844,-8.364115715026855,4279,4227
RANDOM,1.0,random_kv,original,A-s11-d1-t4096,4096,composition,Ashcombe,CEDAR-7588,False,False,False,False,0.8750400543212891,-16.489723205566406,4279,4227
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d1-t4096,4096,semantic,olive,olive,True,True,True,False,12.03124991664663,-0.004170501139014959,4279,4227
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d1-t4096,4096,identifier,QZ-1902-KP,QZ-1902-KP,True,True,True,False,3.515625,0.0,4279,4227
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d1-t4096,4096,number,"49,297","49,297",True,True,True,False,5.963230133056641,0.0,4279,4227
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d1-t4096,4096,date,2029-04-26,2029-04-26,True,True,True,False,2.400017261505127,0.0,4279,4227
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d1-t4096,4096,hash,068b48d601cdaf2a,068b48d601cdaf2a,True,True,True,False,2.6583516597747803,0.0,4279,4227
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d1-t4096,4096,path,/srv/calder/spool/kx44.log,/srv/calder/spool/kx44.log,True,True,True,False,2.8636364069991487,-1.9940323454648023e-06,4279,4227
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d1-t4096,4096,url,https://depot.example.net/rel/7096,https://depot.example.net/rel/7096,True,True,True,False,2.5844931694180673,-2.2924831455384265e-07,4279,4227
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d1-t4096,4096,proper_noun,Rowena Delacroix,Rowena Delacroix,True,True,True,False,16.07812118533866,-3.81466134058428e-06,4279,4227
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d1-t4096,4096,composition,Ashcombe,Anselm Brannigan,False,False,False,False,5.562492847442627,-5.12501859664917,4279,4227
KV_STRIDE,2.0,stride,original,A-s11-d1-t4096,4096,semantic,olive,None,False,False,False,False,-5.717404365539551,-20.39449691772461,2166,4227
KV_STRIDE,2.0,stride,original,A-s11-d1-t4096,4096,identifier,QZ-1902-KP,"Q3





Q3",False,False,False,False,2.0817294120788574,-7.22511625289917,2166,4227
KV_STRIDE,2.0,stride,original,A-s11-d1-t4096,4096,number,"49,297","4



499500",False,False,False,False,2.575871706008911,-3.7640960216522217,2166,4227
KV_STRIDE,2.0,stride,original,A-s11-d1-t4096,4096,date,2029-04-26,The electrical audit for Ordell backplane for the Mirra for the Mirren-7221120120120122011201010122010,False,False,False,False,-2.3734841346740723,-7.295162200927734,2166,4227
KV_STRIDE,2.0,stride,original,A-s11-d1-t4096,4096,hash,068b48d601cdaf2a,Answer,False,False,False,False,-2.5715713500976562,-9.993575096130371,2166,4227
KV_STRIDE,2.0,stride,original,A-s11-d1-t4096,4096,path,/srv/calder/spool/kx44.log,/,False,False,False,False,-0.0727081298828125,-14.12173843383789,2166,4227
KV_STRIDE,2.0,stride,original,A-s11-d1-t4096,4096,url,https://depot.example.net/rel/7096,https://relay.example,False,False,False,False,-2.5695416927337646,-6.143426895141602,2166,4227
KV_STRIDE,2.0,stride,original,A-s11-d1-t4096,4096,proper_noun,Rowena Delacroix,Row,False,False,False,False,1.3637237548828125,-10.324223518371582,2166,4227
KV_STRIDE,2.0,stride,original,A-s11-d1-t4096,4096,composition,Ashcombe,Ashcombe,True,True,True,False,17.517727019658196,-4.946959961671382e-05,2166,4227
KV_SINK,2.0,sink,original,A-s11-d1-t4096,4096,semantic,olive,"ol


ol",False,False,False,False,15.479201316833496,-6.9151201248168945,2164,4227
KV_SINK,2.0,sink,original,A-s11-d1-t4096,4096,identifier,QZ-1902-KP,RTS,False,False,False,False,-3.0965118408203125,-8.693068504333496,2164,4227
KV_SINK,2.0,sink,original,A-s11-d1-t4096,4096,number,"49,297","4

42,747",False,False,False,False,3.4762864112854004,-4.050387859344482,2164,4227
KV_SINK,2.0,sink,original,A-s11-d1-t4096,4096,date,2029-04-26,The electrical audit for the Harlow was completed on 203-03.,False,False,False,False,-0.42006826400756836,-7.7511162757873535,2164,4227
KV_SINK,2.0,sink,original,A-s11-d1-t4096,4096,hash,068b48d601cdaf2a,0,False,False,False,False,-1.1851692199707031,-9.513115882873535,2164,4227
KV_SINK,2.0,sink,original,A-s11-d1-t4096,4096,path,/srv/calder/spool/kx44.log,/di,False,False,False,False,0.1419696807861328,-12.577508926391602,2164,4227
KV_SINK,2.0,sink,original,A-s11-d1-t4096,4096,url,https://depot.example.net/rel/7096,Answer,False,False,False,False,0.28046321868896484,-4.279390335083008,2164,4227
KV_SINK,2.0,sink,original,A-s11-d1-t4096,4096,proper_noun,Rowena Delacroix,Row,False,False,False,False,3.361949920654297,-13.546560287475586,2164,4227
KV_SINK,2.0,sink,original,A-s11-d1-t4096,4096,composition,Ashcombe,Ashcombe,True,True,True,False,12.344233426265419,-0.005546656437218189,2164,4227
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d1-t4096,4096,semantic,olive,<document,False,False,False,False,0.2162332534790039,-13.949911117553711,2166,4227
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d1-t4096,4096,identifier,QZ-1902-KP,The document is the exact replacement for Mirren-743. The document is the exact replacement for Mirren-7. The document is the exact replacement for Mir-75. The document is the exact replacement for Mirren-,False,False,False,False,-1.1673283576965332,-6.350601673126221,2166,4227
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d1-t4096,4096,number,"49,297",<document,False,False,False,False,-0.4220702648162842,-4.011577129364014,2166,4227
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d1-t4096,4096,date,2029-04-26,The date,False,False,False,False,-0.11342763900756836,-3.640439510345459,2166,4227
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d1-t4096,4096,hash,068b48d601cdaf2a,<document. The document. The document. The document. The document. The document. The document. The document. The document. The document. The document. The document. The document. The document. The document. The document.,False,False,False,False,-0.4592270851135254,-6.280364513397217,2166,4227
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d1-t4096,4096,path,/srv/calder/spool/kx44.log,The document. The document. The document. The document. The document. The document. The document. The document. The document. The document. The document. The document. The document. The document. The document. The document.,False,False,False,False,0.07663154602050781,-10.889363288879395,2166,4227
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d1-t4096,4096,url,https://depot.example.net/rel/7096,The,False,False,False,False,0.10770511627197266,-7.145939826965332,2166,4227
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d1-t4096,4096,proper_noun,Rowena Delacroix,The,False,False,False,False,1.4852657318115234,-10.098869323730469,2166,4227
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d1-t4096,4096,composition,Ashcombe,The,False,False,False,False,-2.0819950103759766,-11.274496078491211,2166,4227
KV_STRIDE,4.0,stride,original,A-s11-d1-t4096,4096,semantic,olive,Answer: black,False,False,False,False,3.893648147583008,-17.410781860351562,1109,4227
KV_STRIDE,4.0,stride,original,A-s11-d1-t4096,4096,identifier,QZ-1902-KP,"Q3







































The",False,False,False,False,2.3237671852111816,-6.807980060577393,1109,4227
KV_STRIDE,4.0,stride,original,A-s11-d1-t4096,4096,number,"49,297","1






































The Q3",False,False,False,False,-0.41039228439331055,-5.820344924926758,1109,4227
KV_STRIDE,4.0,stride,original,A-s11-d1-t4096,4096,date,2029-04-26,The electrical checklist for the Ordell backplane for the Ordell back for the Ordell back for the electrical checklist for the Ordell back for the electrical checklist for the electrical on the Ordell back for the electrical checklist for the electrical for,False,False,False,False,0.471285343170166,-7.595991611480713,1109,4227
