condition,ratio,doc_id,target_tokens,fact_class,gold,prediction,clean_hit,semantic_hit,exact_hit,distractor_hit,rank_margin,answer_logprob,n_active_positions,n_memory_positions,n_doc_tokens
BUDGET,8.0,A-s11-d0-t4096,4096,number,"11,583",0,False,False,False,False,0.1503748893737793,-4.499584674835205,631,,4232
BUDGET,16.0,A-s11-d0-t4096,4096,number,"11,583",0,False,False,False,False,-0.034595489501953125,-5.404061794281006,367,,4232
NATIVE,1.0,A-s11-d0-t4096,4096,date,2031-04-12,2031-04-12,True,True,True,False,3.4500911235809326,0.0,4329,,4232
NOCTX,1.0,A-s11-d0-t4096,4096,date,2031-04-12,"April 15, 2023",False,False,False,False,0.29792284965515137,-2.4945075511932373,93,,4232
BUDGET,2.0,A-s11-d0-t4096,4096,date,2031-04-12,The thermal audit for Ordell-4035 closed on 2030-01-16.,False,False,False,True,-4.0183135867118835,-4.755879878997803,2209,,4232
BUDGET,4.0,A-s11-d0-t4096,4096,date,2031-04-12,No exact date is provided in the document for the electrical audit for Ordell-4034.,False,False,False,False,0.14579534530639648,-2.798482894897461,1160,,4232
BUDGET,8.0,A-s11-d0-t4096,4096,date,2031-04-12,None,False,False,False,False,0.19690585136413574,-2.7845234870910645,629,,4232
BUDGET,16.0,A-s11-d0-t4096,4096,date,2031-04-12,The document does not mention the date when the electrical audit for Ordell-4034 closed.,False,False,False,False,0.2085583209991455,-2.967402696609497,365,,4232
NATIVE,1.0,A-s11-d0-t4096,4096,hash,6d6f05e42e59ccb9,6d6f05e42e59ccb9,True,True,True,False,5.012499809265137,0.0,4327,,4232
NOCTX,1.0,A-s11-d0-t4096,4096,hash,6d6f05e42e59ccb9,0x3a7d6f8e1c2b4a5f6d7e8f9a0b1c2d3e4f5a6b7c8d9e0f,False,False,False,False,2.5144851207733154,-3.5481016635894775,91,,4232
BUDGET,2.0,A-s11-d0-t4096,4096,hash,6d6f05e42e59ccb9,6d6f05e42e59ccb9,True,True,True,False,9.776468276977539,0.0,2207,,4232
BUDGET,4.0,A-s11-d0-t4096,4096,hash,6d6f05e42e59ccb9,Answer: Not applicable.,False,False,False,False,2.881169319152832,-4.516476154327393,1158,,4232
BUDGET,8.0,A-s11-d0-t4096,4096,hash,6d6f05e42e59ccb9,Answer: Not applicable.,False,False,False,False,2.83438777923584,-4.4587626457214355,627,,4232
BUDGET,16.0,A-s11-d0-t4096,4096,hash,6d6f05e42e59ccb9,Answer: Not applicable.,False,False,False,False,2.8074698448181152,-4.536946773529053,363,,4232
NATIVE,1.0,A-s11-d0-t4096,4096,path,/var/opt/mirren/spool/kx73.log,/var/opt/mirren/spool/kx73.log,True,True,True,False,2.5520834134376855,-1.0330840268579777e-05,4327,,4232
NOCTX,1.0,A-s11-d0-t4096,4096,path,/var/opt/mirren/spool/kx73.log,/Calder-4073/diagnostics,False,False,False,False,0.19005870819091797,-7.0123610496521,91,,4232
BUDGET,2.0,A-s11-d0-t4096,4096,path,/var/opt/mirren/spool/kx73.log,Diagnostics for Calder-4074 are written to /var/opt/mirren/spool/kx52.log.,False,False,False,True,-2.4169352054595947,-2.8159570693969727,2207,,4232
BUDGET,4.0,A-s11-d0-t4096,4096,path,/var/opt/mirren/spool/kx73.log,None,False,False,False,False,0.33346986770629883,-6.369567394256592,1158,,4232
BUDGET,8.0,A-s11-d0-t4096,4096,path,/var/opt/mirren/spool/kx73.log,Answer: /calder/4073/diagnostics,False,False,False,False,0.38536548614501953,-6.424992084503174,627,,4232
BUDGET,16.0,A-s11-d0-t4096,4096,path,/var/opt/mirren/spool/kx73.log,Answer: /data/calder-4073/diagnostics,False,False,False,False,0.3401799201965332,-6.250314235687256,363,,4232
NATIVE,1.0,A-s11-d0-t4096,4096,url,https://depot.example.net/rel/4062,https://depot.example.net/rel/4062,True,True,True,False,2.608221099927121,-1.9256860639416118e-07,4328,,4232
NOCTX,1.0,A-s11-d0-t4096,4096,url,https://depot.example.net/rel/4062,http://mirror.its.dal.ca/mirrors/centos/7.6.1810/uros/uros-4089/,False,False,False,False,0.5256414413452148,-5.717329978942871,92,,4232
BUDGET,2.0,A-s11-d0-t4096,4096,url,https://depot.example.net/rel/4062,https://depot.example.net/rel/4062,True,True,True,False,6.628267645835976,-1.1920919007479824e-07,2208,,4232
BUDGET,4.0,A-s11-d0-t4096,4096,url,https://depot.example.net/rel/4062,None.,False,False,False,False,1.1051020622253418,-5.440536975860596,1159,,4232
BUDGET,8.0,A-s11-d0-t4096,4096,url,https://depot.example.net/rel/4062,None.,False,False,False,False,1.1909480094909668,-5.456809997558594,628,,4232
BUDGET,16.0,A-s11-d0-t4096,4096,url,https://depot.example.net/rel/4062,None,False,False,False,False,1.0782318115234375,-5.772655010223389,364,,4232
NATIVE,1.0,A-s11-d0-t4096,4096,proper_noun,Tobias Vantol,Tobias Vantol,True,True,True,False,10.012517889340721,-3.973642748178463e-08,4329,,4232
NOCTX,1.0,A-s11-d0-t4096,4096,proper_noun,Tobias Vantol,UNKNOWN,False,False,False,False,0.0808420181274414,-6.69732666015625,93,,4232
BUDGET,2.0,A-s11-d0-t4096,4096,proper_noun,Tobias Vantol,Halvard Nieminen,False,False,False,True,-7.756350541116262,-7.756351470947266,2209,,4232
BUDGET,4.0,A-s11-d0-t4096,4096,proper_noun,Tobias Vantol,Answer: Casimir Vantol,False,False,False,False,7.749289155006409,-1.7244294881820679,1160,,4232
BUDGET,8.0,A-s11-d0-t4096,4096,proper_noun,Tobias Vantol,None.,False,False,False,False,7.951243877410889,-1.6446776390075684,629,,4232
BUDGET,16.0,A-s11-d0-t4096,4096,proper_noun,Tobias Vantol,None.,False,False,False,False,-2.4952807426452637,-10.332490921020508,365,,4232
NATIVE,1.0,A-s11-d0-t4096,4096,composition,Longmere,Longmere,True,True,True,False,7.813416779894396,-2.9265027478686534e-05,4338,,4232
NOCTX,1.0,A-s11-d0-t4096,4096,composition,Longmere,UNKNOWN,False,False,False,False,-7.3256330490112305,-13.014480590820312,102,,4232
BUDGET,2.0,A-s11-d0-t4096,4096,composition,Longmere,Ravensgate,False,False,False,True,-17.718567646239535,-17.71875,2218,,4232
BUDGET,4.0,A-s11-d0-t4096,4096,composition,Longmere,Ravensgate,False,False,False,True,-16.12483706389321,-16.125,1169,,4232
BUDGET,8.0,A-s11-d0-t4096,4096,composition,Longmere,None,False,False,False,False,-3.0420382022857666,-5.085088729858398,638,,4232
BUDGET,16.0,A-s11-d0-t4096,4096,composition,Longmere,None,False,False,False,False,-3.8665037155151367,-5.85827112197876,374,,4232
LEARNED,2.0,A-s11-d1-t4096,4096,semantic,olive,"olive
</think>

olive
</think>

olive
</think>

olive
</think>

olive",True,True,True,False,5.563600008696085,-9.685257100500166e-05,2231,2117,4227
LEARNED,2.0,A-s11-d1-t4096,4096,identifier,QZ-1902-KP,RT-7370-RT-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X-X,False,False,False,True,-1.1165742541343207,-1.1166590452194214,2261,2117,4227
LEARNED,2.0,A-s11-d1-t4096,4096,number,"49,297","15,336,817,615,615,615,615,615,615,615,615,615,6",False,False,False,True,-0.12498097866773605,-0.1899522989988327,2263,2117,4227
LEARNED,2.0,A-s11-d1-t4096,4096,date,2029-04-26,"2029-04-26
</think>

2029-04-26",True,True,True,False,0.4034259415930137,-0.001822074525989592,2237,2117,4227
LEARNED,2.0,A-s11-d1-t4096,4096,hash,068b48d601cdaf2a,068b48d601cdaf2a6e51688888888888888888888888888888,True,False,True,False,0.5348906438593986,-0.00021142551850061864,2259,2117,4227
LEARNED,2.0,A-s11-d1-t4096,4096,path,/srv/calder/spool/kx44.log,"/srv/calder/spool/kx44.log
/opt/vestry/spool/kx44.log
/opt/vestry/spool/kx44.log
/srv/calder/spool/kx44.log",True,True,True,False,1.1705076583166374,-0.00012077014253009111,2260,2117,4227
LEARNED,2.0,A-s11-d1-t4096,4096,url,https://depot.example.net/rel/7096,https://depot.example.net/rel/7096/tb/6268/kx/48d6/01cdaf2a68b87e5d621e0ce,True,True,True,False,0.7497376337414607,-0.0005582437152042985,2260,2117,4227
LEARNED,2.0,A-s11-d1-t4096,4096,proper_noun,Rowena Delacroix,"Ingrid Vantolighi
</think>

Ingrid Vantolighi
</think>

Ingrid Vantolighi
</think>

Ingrid Vantolighi
</think>

Ingrid Vantolighi",False,False,False,False,-0.5915892124176025,-2.9200291633605957,2260,2117,4227
LEARNED,2.0,A-s11-d1-t4096,4096,composition,Ashcombe,Ashcombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombe,True,False,True,False,2.4999075707164593,-0.00027768051950260997,2271,2117,4227
LEARNED_JOINT,2.0,A-s11-d1-t4096,4096,semantic,olive,"crimson
crimson
crimson
crimson
crimson
crimson
crimson
crimson
crimson
crimson
crimson
crimson
crimson
crimson
crimson
crimson",False,False,False,True,-0.8750778585672379,-0.9553804993629456,2252,2114,4227
LEARNED_JOINT,2.0,A-s11-d1-t4096,4096,identifier,QZ-1902-KP,RT-7370-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT,False,False,False,True,-0.24858512356877327,-0.26125651597976685,2258,2114,4227
LEARNED_JOINT,2.0,A-s11-d1-t4096,4096,number,"49,297","49,297.00 credits.",True,True,True,False,2.853670835534558,-4.291494860808598e-06,2224,2114,4227
LEARNED_JOINT,2.0,A-s11-d1-t4096,4096,date,2029-04-26,"2029-04-26
</think>

2029-04-26",True,True,True,False,2.2251047134627697,-3.194786131643923e-06,2234,2114,4227
LEARNED_JOINT,2.0,A-s11-d1-t4096,4096,hash,068b48d601cdaf2a,068b48d601cdaf2a0086b48d601cdaf2a0086b48d601cdaf2a0086,True,False,True,False,0.1168802073225379,-0.011800871230661869,2256,2114,4227
LEARNED_JOINT,2.0,A-s11-d1-t4096,4096,path,/srv/calder/spool/kx44.log,"/srv/calder/spool/kx84.log
/srv/calder/spool/kx44.log
/srv/calder/spool/kx88.log
/srv/calder/spool/kx84.log",False,True,True,True,-1.136375570713426,-1.136446237564087,2257,2114,4227
LEARNED_JOINT,2.0,A-s11-d1-t4096,4096,url,https://depot.example.net/rel/7096,https://relay.example.org/rel/28277/kx84.log?rel=28277&rel=28277&rel=28277&rel=282,False,False,False,True,-0.10534762963652611,-0.1533970683813095,2257,2114,4227
LEARNED_JOINT,2.0,A-s11-d1-t4096,4096,proper_noun,Rowena Delacroix,"Casimir Sorley, the captain of the Ashcombe defenders, signed off on the Calder-7575 handover.",False,False,False,True,-1.164514034986496,-1.3267738819122314,2236,2114,4227
LEARNED_JOINT,2.0,A-s11-d1-t4096,4096,composition,Ashcombe,"Draywell Spoolyard, Draywell, Ashcombe, Ashcombe, Ashcombe, Ashcombe, Ashcombe, Ashcombe, Ashcombe, Ashcombe, Ashcombe, Ashcombe, Ashcombe, Ashcombe, Ash",False,True,True,True,-5.0000052455689,-5.000022888183594,2268,2114,4227
LEARNED,4.0,A-s11-d1-t4096,4096,semantic,olive,"olive
slate
olive
slate
olive
slate
olive
slate
olive
slate
olive
slate
olive
slate
olive
slate",True,True,True,False,4.125315827783197,-0.00025780731812119484,1201,1063,4227
LEARNED,4.0,A-s11-d1-t4096,4096,identifier,QZ-1902-KP,RT-7370-RT-XK-RT-XK-RT-XK-RT-XK-RT-XK-RT-XK-RT-XK-RT-XK-RT-XK-RT-XK-RT,False,False,False,True,-2.839224462630227,-2.840421199798584,1207,1063,4227
LEARNED,4.0,A-s11-d1-t4096,4096,number,"49,297","49,297,616 credits.",True,True,True,False,2.26994479727,-0.013462652452290058,1174,1063,4227
LEARNED,4.0,A-s11-d1-t4096,4096,date,2029-04-26,"2031-03-18
2031-03-18
2031-03-18
2031-03-18
2031",False,False,False,True,-0.27243997529149055,-0.331128865480423,1207,1063,4227
LEARNED,4.0,A-s11-d1-t4096,4096,hash,068b48d601cdaf2a,068b4d861cdaf2a762e11b0e562681e562681e562681e56268,False,False,False,False,0.4568077325820923,-0.7021216154098511,1205,1063,4227
LEARNED,4.0,A-s11-d1-t4096,4096,path,/srv/calder/spool/kx44.log,"/srv/calder/spool/kx44.log
/srv/calder/spool/kx44.log
/srv/calder/spool/kx44.log
/srv/calder/spool/kx44.log",True,True,True,False,0.6481185463489965,-0.0004128905711695552,1206,1063,4227
LEARNED,4.0,A-s11-d1-t4096,4096,url,https://depot.example.net/rel/7096,https://depot.example.net/rel/709696/spool/kx44.log?raw=1&token=680b4d62cd1af2a78b808,True,False,True,False,1.0530662712990306,-0.0003772797645069659,1206,1063,4227
LEARNED,4.0,A-s11-d1-t4096,4096,proper_noun,Rowena Delacroix,Ingrid Sorley Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brann,False,False,False,False,-0.2695639133453369,-1.9630953073501587,1206,1063,4227
LEARNED,4.0,A-s11-d1-t4096,4096,composition,Ashcombe,"Ashcombe Brandywell Sparring Hall, Ashcombe Brandywell Sparring Hall, Ashcombe Brandywell Sparring Hall, Ashcombe Brandywell Sparring Hall, Ashcombe Brandywell Sparring Hall, Ashcombe Br",True,True,True,False,2.208232486038469,-0.0006639125058427453,1217,1063,4227
LEARNED_JOINT,4.0,A-s11-d1-t4096,4096,semantic,olive,"crimson
olive
crimson
olive
crimson
olive
crimson
olive
crimson
olive
crimson
olive
crimson
olive
crimson
olice",False,True,True,True,-1.126184143126011,-1.176543116569519,1195,1057,4227
LEARNED_JOINT,4.0,A-s11-d1-t4096,4096,identifier,QZ-1902-KP,RT-7370-RT-7370-RT-7370-RT-7370-RT-7370-RT-7370-RT-7370,False,False,False,True,-1.3365072057349607,-1.3371769189834595,1201,1057,4227
LEARNED_JOINT,4.0,A-s11-d1-t4096,4096,number,"49,297","49,297,961.6161616161616161616161616161616161616",True,True,True,False,3.3328487671678886,-0.0011699401075020432,1203,1057,4227
LEARNED_JOINT,4.0,A-s11-d1-t4096,4096,date,2029-04-26,2029-04-26,True,True,True,False,1.9047631145967898,-9.286259228247218e-06,1164,1057,4227
LEARNED_JOINT,4.0,A-s11-d1-t4096,4096,hash,068b48d601cdaf2a,0d21e0ce62684354508b46d80e10800000000000000000000,False,False,False,False,-0.8561450242996216,-1.6036901473999023,1199,1057,4227
LEARNED_JOINT,4.0,A-s11-d1-t4096,4096,path,/srv/calder/spool/kx44.log,"/srv/calder/spool/kx84.log
/srv/calder/spool/kx84.log
/srv/calder/spool/kx84.log
/srv/calder/spool/kx84.log",False,False,False,True,-0.7730003562464844,-0.7732834219932556,1200,1057,4227
LEARNED_JOINT,4.0,A-s11-d1-t4096,4096,url,https://depot.example.net/rel/7096,https://depot.example.net/rel/7096/spool/kx84.log?raw=1&token=RTXQZUZVZUZVZUZVZUZVZU,True,True,True,False,0.14473429322242737,-0.03488321602344513,1200,1057,4227
LEARNED_JOINT,4.0,A-s11-d1-t4096,4096,proper_noun,Rowena Delacroix,Anselm Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan,False,False,False,False,-1.3966091871261597,-2.0957703590393066,1200,1057,4227
LEARNED_JOINT,4.0,A-s11-d1-t4096,4096,composition,Ashcombe,"Draywell Spineyard, Draywell Spineyard, Draywell Spineyard, Draywell Spineyard, Draywell Spineyard, Draywell Spineyard, Draywell Spineyard",False,False,False,True,-9.999991258086993,-10.000000953674316,1211,1057,4227
RANDOM,4.0,A-s11-d1-t4096,4096,semantic,olive,"slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey",False,False,False,False,1.9205348491668701,-2.7246081829071045,1201,1063,4227
RANDOM,4.0,A-s11-d1-t4096,4096,identifier,QZ-1902-KP,KP-7453-XB-RT-2289-XB-RT-2289-XB-RT-2289-XB-RT-2289-XB-RT-2,False,False,False,False,-0.24179553985595703,-2.358724355697632,1207,1063,4227
RANDOM,4.0,A-s11-d1-t4096,4096,number,"49,297","32,897 credits.  
Wait, no, the document says ""32,897 credits."" Let me check again. The document mentions ""32,897 credits."" That's the exact value.",False,False,False,False,0.18986940383911133,-1.9646825790405273,1209,1063,4227
RANDOM,4.0,A-s11-d1-t4096,4096,date,2029-04-26,"2030-09-29
</think>

2030-09-29",False,False,False,False,0.29507535696029663,-0.7011105418205261,1183,1063,4227
RANDOM,4.0,A-s11-d1-t4096,4096,hash,068b48d601cdaf2a,d8215c6b5050405050505050505050505050505050505050,False,False,False,False,-0.33181118965148926,-3.2610223293304443,1205,1063,4227
RANDOM,4.0,A-s11-d1-t4096,4096,path,/srv/calder/spool/kx44.log,"/opt/vestry/spool/kx70.log
/opt/vestry/spool/kx70.log
/opt/vestry/spool/kx70.log
/opt/vestry/spool/kx70.log",False,False,False,False,-0.1864774227142334,-1.1815376281738281,1206,1063,4227
RANDOM,4.0,A-s11-d1-t4096,4096,url,https://depot.example.net/rel/7096,https://depot.example.net/rel/42878/rel/42878/spool/kx32.log.gz?token=slayth987654321098,False,False,False,False,0.33100563287734985,-0.9339978098869324,1206,1063,4227
RANDOM,4.0,A-s11-d1-t4096,4096,proper_noun,Rowena Delacroix,"Annie Sorley
</think>

Annie Sorley
</think>

Annie Sorley
</think>

Annie Sorley
</think>

Annie Sorley
</think>

Annie Sorley
</think>

Annie Sorley
</think>",False,False,False,False,-0.8615079522132874,-1.7384698390960693,1206,1063,4227
RANDOM,4.0,A-s11-d1-t4096,4096,composition,Ashcombe,"Ravensgate Tower Westgate Wing, Room 4275. Delightfully named after the Delightful Sorrel, the space is known for its elegant design and historical significance. The room is part of the Delight",False,False,False,False,-0.17365920543670654,-1.6085634231567383,1217,1063,4227
SHUFFLE_PAGES,4.0,A-s11-d1-t4096,4096,semantic,olive,"olive
slate
olive
slate
olive
slate
olive
slate
olive
slate
olive
slate
olive
slate
olive
slate",True,True,True,False,3.9377516707463656,-0.00034819039865396917,1201,1063,4227
SHUFFLE_PAGES,4.0,A-s11-d1-t4096,4096,identifier,QZ-1902-KP,RT-7370-RT-XK-RT-XK-RT-XK-RT-XK-RT-XK-RT-XK-RT-XK-RT-XK-RT-XK-RT-XK-RT,False,False,False,True,-2.960903680883348,-2.966292142868042,1207,1063,4227
SHUFFLE_PAGES,4.0,A-s11-d1-t4096,4096,number,"49,297","49,297,616 credits.",True,True,True,False,2.6054701465182006,-0.006996904034167528,1174,1063,4227
SHUFFLE_PAGES,4.0,A-s11-d1-t4096,4096,date,2029-04-26,"2039-04-26.png
2039-04-26.png
2039-04-26.png
2039-04-26.png",False,False,False,False,-0.12219595909118652,-0.2594841420650482,1207,1063,4227
SHUFFLE_PAGES,4.0,A-s11-d1-t4096,4096,hash,068b48d601cdaf2a,068b4d861cdaf2a762211e0b626ce8d6211e0b626ce8d6211e0b,False,False,False,False,0.5746135115623474,-0.7219750285148621,1205,1063,4227
SHUFFLE_PAGES,4.0,A-s11-d1-t4096,4096,path,/srv/calder/spool/kx44.log,"/srv/calder/spool/kx84.log
/opt/vestry/spool/kx84.log
/opt/vestry/spool/kx84.log
/srv/calder/spool/kx84.log",False,False,False,True,-0.31819158885627985,-0.3212423026561737,1206,1063,4227
SHUFFLE_PAGES,4.0,A-s11-d1-t4096,4096,url,https://depot.example.net/rel/7096,https://depot.example.net/rel/709696/spool/kx84.log?raw=1&token=068b4d861cdaf2a786547,True,False,True,False,1.0009056273847818,-0.0005092676728963852,1206,1063,4227
SHUFFLE_PAGES,4.0,A-s11-d1-t4096,4096,proper_noun,Rowena Delacroix,Ingrid Sorley Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brann,False,False,False,False,-0.6793912649154663,-2.1942665576934814,1206,1063,4227
SHUFFLE_PAGES,4.0,A-s11-d1-t4096,4096,composition,Ashcombe,"Ashcombe Brandywell Sparring Hall, Ashcombe Brandywell Sparring Hall, Ashcombe Brandywell Sparring Hall, Ashcombe Brandywell Sparring Hall, Ashcombe Brandywell Sparring Hall, Ashcombe Br",True,True,True,False,2.583620297082234,-0.0002164968173019588,1217,1063,4227
WRONGPAGE,4.0,A-s11-d1-t4096,4096,semantic,olive,"blue
slight
crimson
crimson
blue
slight
crimson
crimson
blue
slight
crimson
crimson
blue
slight
crimson
crimson
blue
slight",False,False,False,True,-3.116899013519287,-8.305129051208496,1204,1066,4227
WRONGPAGE,4.0,A-s11-d1-t4096,4096,identifier,QZ-1902-KP,XD-8252-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT,False,False,False,False,-0.40320825576782227,-5.192195892333984,1210,1066,4227
WRONGPAGE,4.0,A-s11-d1-t4096,4096,number,"49,297","49,215,637,806,537,806,537,806,537,806,537,806,5",False,False,False,False,0.8778135776519775,-3.099231719970703,1212,1066,4227
WRONGPAGE,4.0,A-s11-d1-t4096,4096,date,2029-04-26,2031-02-19 (UTC),False,False,False,False,-0.743187427520752,-2.184086561203003,1176,1066,4227
WRONGPAGE,4.0,A-s11-d1-t4096,4096,hash,068b48d601cdaf2a,3678a8b60608c5d3f87355f87355f87355f87355f87355f8,False,False,False,False,-0.538670539855957,-4.277881145477295,1208,1066,4227
WRONGPAGE,4.0,A-s11-d1-t4096,4096,path,/srv/calder/spool/kx44.log,"/var/opt/mirren/spool/kx54.log
/opt/vestry/spool/kx14.log
/opt/vestry/spool/kx14.log
/opt/vestry/spool/kx14.log",False,False,False,False,0.023097634315490723,-1.445864200592041,1209,1066,4227
WRONGPAGE,4.0,A-s11-d1-t4096,4096,url,https://depot.example.net/rel/7096,https://relay.example.org/rel/6364?rel=rel/6364&rel=rel/6364&rel=rel/6364&rel=rel/6364,False,False,False,False,-0.3502899408340454,-2.0674889087677,1209,1066,4227
WRONGPAGE,4.0,A-s11-d1-t4096,4096,proper_noun,Rowena Delacroix,Halvard Sorley Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brann,False,False,False,False,-0.7603968381881714,-1.9209747314453125,1209,1066,4227
WRONGPAGE,4.0,A-s11-d1-t4096,4096,composition,Ashcombe,Ashcombe Fennhollow gatehouse in the Ashcombe Fennhollow settlement. Ashcombe Fennhollow gatehouse in the Ashcombe Fennhollow settlement. Ashcombe Fennhollow gatehouse in the Ashcombe,True,True,True,False,4.870612273924053,-0.013173450715839863,1220,1066,4227
LEARNED,8.0,A-s11-d1-t4096,4096,semantic,olive,"olive
slate
crimson
olive
slate
crimson
olive
slate
crimson
olive
slate
crimson
olive
slate
crimson
olive",False,True,True,True,3.4997959412867203,-0.0010559282964095473,673,535,4227
